Address,lon,lat
"LANDED HOUSING DEVELOPMENT, EASTWOOD ROAD, Singapore",103.9560475,1.3213954
"LANDED HOUSING DEVELOPMENT, KEW WALK, Singapore",103.9494898,1.3198147
"LANDED HOUSING DEVELOPMENT, UPPER PAYA LEBAR ROAD, Singapore",103.8828648,1.343063
"LANDED HOUSING DEVELOPMENT, JALAN MACHANG, Singapore",103.8359278,1.4566375
"LANDED HOUSING DEVELOPMENT, LANGSAT ROAD, Singapore",103.9028984,1.3153841
"LANDED HOUSING DEVELOPMENT, EASTWOOD DRIVE, Singapore",103.9557363,1.3233243
"LANDED HOUSING DEVELOPMENT, SUNBIRD CIRCLE, Singapore",103.9581603,1.3393894
"LANDED HOUSING DEVELOPMENT, ANDREWS TERRACE, Singapore",103.8380619,1.4584866
"LANDED HOUSING DEVELOPMENT, PINEWOOD GROVE, Singapore",103.7800671,1.4282193
"LANDED HOUSING DEVELOPMENT, UPPER EAST COAST ROAD, Singapore",103.9410437,1.3149833
"LANDED HOUSING DEVELOPMENT, WAK HASSAN DRIVE, Singapore",103.8382506,1.4603663
"LANDED HOUSING DEVELOPMENT, HIGHLAND CLOSE, Singapore",103.878699,1.3592669
"LANDED HOUSING DEVELOPMENT, KISMIS PLACE, Singapore",103.7654113,1.33608
"LANDED HOUSING DEVELOPMENT, JALAN TARI PIRING, Singapore",103.8717812,1.3993884
"LANDED HOUSING DEVELOPMENT, KERONG LANE, Singapore",103.838696,1.4595619
"LANDED HOUSING DEVELOPMENT, INGGU ROAD, Singapore",103.8391965,1.4607169
"LANDED HOUSING DEVELOPMENT, LORONG 28 GEYLANG, Singapore",103.8855846,1.3121296
"LANDED HOUSING DEVELOPMENT, MACPHERSON ROAD, Singapore",103.8785838,1.331099
"LANDED HOUSING DEVELOPMENT, SURIN AVENUE, Singapore",103.8834588,1.3559879
"LANDED HOUSING DEVELOPMENT, MULBERRY AVENUE, Singapore",103.8765107,1.3311892
"LANDED HOUSING DEVELOPMENT, GARDENIA ROAD, Singapore",103.8280139,1.3556611
"LANDED HOUSING DEVELOPMENT, ROSYTH ROAD, Singapore",103.8765525,1.3627164
"LANDED HOUSING DEVELOPMENT, JALAN HARI RAYA, Singapore",103.838387,1.3537042
"LANDED HOUSING DEVELOPMENT, KEW HEIGHTS, Singapore",103.949106,1.3195779
"LANDED HOUSING DEVELOPMENT, PAYA LEBAR CRESCENT, Singapore",103.8826181,1.3485149
"LANDED HOUSING DEVELOPMENT, SERANGOON ROAD, Singapore",103.8509483,1.3052209
"LANDED HOUSING DEVELOPMENT, JALAN RINDU, Singapore",103.8769895,1.34579
"LANDED HOUSING DEVELOPMENT, JALAN GIRANG, Singapore",103.8672997,1.3482136
"LANDED HOUSING DEVELOPMENT, LORONG PAYA LEBAR, Singapore",103.8848854,1.3396911
"LANDED HOUSING DEVELOPMENT, JALAN KASAU, Singapore",103.7591395,1.4176884
"LANDED HOUSING DEVELOPMENT, BUNGA RAMPAI PLACE, Singapore",103.8840181,1.3393697
"LANDED HOUSING DEVELOPMENT, ENG KONG PLACE, Singapore",103.7676095,1.3340868
"LANDED HOUSING DEVELOPMENT, LORONG 7 REALTY PARK, Singapore",103.8888125,1.3694011
"LANDED HOUSING DEVELOPMENT, JALAN TELITI, Singapore",103.8901277,1.3603766
"LANDED HOUSING DEVELOPMENT, SUNRISE AVENUE, Singapore",103.8570017,1.3894442
"LANDED HOUSING DEVELOPMENT, JALAN MINGGU, Singapore",103.836625,1.3541572
"LANDED HOUSING DEVELOPMENT, LORONG SARINA, Singapore",103.9077444,1.3196384
"LANDED HOUSING DEVELOPMENT, GOODLINK PARK, Singapore",103.8254424,1.4266303
"LANDED HOUSING DEVELOPMENT, JALAN KHAMIS, Singapore",103.837928,1.353567
"LANDED HOUSING DEVELOPMENT, FLORENCE ROAD, Singapore",103.8859105,1.3656622
"LANDED HOUSING DEVELOPMENT, JALAN GOTONG ROYONG, Singapore",103.8839359,1.3442188
"LANDED HOUSING DEVELOPMENT, JALAN MELOR, Singapore",103.8846215,1.3317964
"LANDED HOUSING DEVELOPMENT, LENGKONG EMPAT, Singapore",103.9129593,1.3282354
"LANDED HOUSING DEVELOPMENT, DAISY AVENUE, Singapore",103.8668268,1.3448275
"LANDED HOUSING DEVELOPMENT, FERNHILL ROAD, Singapore",103.8244232,1.3140069
"LANDED HOUSING DEVELOPMENT, SENNETT ROAD, Singapore",103.9385887,1.3169925
"LANDED HOUSING DEVELOPMENT, ONAN ROAD, Singapore",103.9004002,1.3110838
"LANDED HOUSING DEVELOPMENT, JALAN TANJONG, Singapore",103.9431107,1.329227
"LANDED HOUSING DEVELOPMENT, JALAN KURNIA, Singapore",103.8834717,1.3450161
"LANDED HOUSING DEVELOPMENT, JALAN GENENG, Singapore",103.8804734,1.3537963
"LANDED HOUSING DEVELOPMENT, JALAN TUA KONG, Singapore",103.9257955,1.3155361
"LANDED HOUSING DEVELOPMENT, JALAN PARAS, Singapore",103.9166139,1.3264306
"LANDED HOUSING DEVELOPMENT, DUNMAN ROAD, Singapore",103.8962351,1.3093779
"LANDED HOUSING DEVELOPMENT, KERONG WALK, Singapore",103.8397175,1.4603597
"LANDED HOUSING DEVELOPMENT, GERALD CRESCENT, Singapore",103.8763545,1.386605
"LANDED HOUSING DEVELOPMENT, KIM YAM ROAD, Singapore",103.8393394,1.2935941
"LANDED HOUSING DEVELOPMENT, SIRAT ROAD, Singapore",103.8762291,1.3576851
"LANDED HOUSING DEVELOPMENT, HEMMANT ROAD, Singapore",103.8909087,1.311588
"LANDED HOUSING DEVELOPMENT, EASTWOOD PLACE, Singapore",103.9562737,1.3221148
"LANDED HOUSING DEVELOPMENT, LORONG MELAYU, Singapore",103.9101118,1.3223923
"LANDED HOUSING DEVELOPMENT, JALAN PELIKAT, Singapore",103.8868833,1.3544951
"LANDED HOUSING DEVELOPMENT, SIMON ROAD, Singapore",103.8853478,1.362224
"LANDED HOUSING DEVELOPMENT, LORONG J TELOK KURAU, Singapore",103.9109188,1.3140655
"LANDED HOUSING DEVELOPMENT, UPPER CHANGI ROAD, Singapore",103.9504887,1.334256
"LANDED HOUSING DEVELOPMENT, TEMBELING ROAD, Singapore",103.9028453,1.3104893
"LANDED HOUSING DEVELOPMENT, CEYLON ROAD, Singapore",103.9006463,1.3085625
"LANDED HOUSING DEVELOPMENT, HIGHLAND ROAD, Singapore",103.8788724,1.3578343
"LANDED HOUSING DEVELOPMENT, LORONG KEMBANG, Singapore",103.8738755,1.3311997
"LANDED HOUSING DEVELOPMENT, CARPMAEL ROAD, Singapore",103.8999486,1.310629
"LANDED HOUSING DEVELOPMENT, JALAN MAS KUNING, Singapore",103.7640872,1.3080495
"LANDED HOUSING DEVELOPMENT, EVERITT ROAD, Singapore",103.9029585,1.3123225
"LANDED HOUSING DEVELOPMENT, HOW SUN CLOSE, Singapore",103.8816545,1.3438713
"LANDED HOUSING DEVELOPMENT, JALAN JAMAL, Singapore",103.9251963,1.3135502
"LANDED HOUSING DEVELOPMENT, LIM AH PIN ROAD, Singapore",103.8865892,1.3643493
"LANDED HOUSING DEVELOPMENT, JALAN PERNAMA, Singapore",103.9704736,1.3539298
"LANDED HOUSING DEVELOPMENT, JALAN BUMBONG, Singapore",103.7573473,1.4149557
"LANDED HOUSING DEVELOPMENT, RICHARDS PLACE, Singapore",103.8806206,1.3618918
"LANDED HOUSING DEVELOPMENT, SIMON LANE, Singapore",103.8845144,1.3633496
"LANDED HOUSING DEVELOPMENT, KARIKAL LANE, Singapore",103.9095135,1.3079579
"LANDED HOUSING DEVELOPMENT, POH HUAT ROAD, Singapore",103.8822719,1.3665259
"LANDED HOUSING DEVELOPMENT, GLASGOW ROAD, Singapore",103.8782083,1.3612817
"LANDED HOUSING DEVELOPMENT, JALAN WANGI, Singapore",103.8746844,1.3305292
"LANDED HOUSING DEVELOPMENT, LORONG LEW LIAN, Singapore",103.8772944,1.3500706
"LANDED HOUSING DEVELOPMENT, WESTERHOUT ROAD, Singapore",103.8806582,1.3110221
"LANDED HOUSING DEVELOPMENT, JALAN PACHELI, Singapore",103.8628072,1.3559844
"LANDED HOUSING DEVELOPMENT, PAYA LEBAR PLACE, Singapore",103.8814785,1.3493361
"LANDED HOUSING DEVELOPMENT, JALAN TERUBOK, Singapore",103.835469,1.3546411
"LANDED HOUSING DEVELOPMENT, JALAN TANI, Singapore",103.884883,1.3668101
"LANDED HOUSING DEVELOPMENT, LORONG PISANG RAJA, Singapore",103.7727867,1.3430639
"LANDED HOUSING DEVELOPMENT, JALAN LAPANG, Singapore",103.9165664,1.3228533
"LANDED HOUSING DEVELOPMENT, NALLUR ROAD, Singapore",103.9321836,1.3123104
"LANDED HOUSING DEVELOPMENT, JALAN LYE KWEE, Singapore",103.8979706,1.3709806
"LANDED HOUSING DEVELOPMENT, JOON HIANG ROAD, Singapore",103.8750824,1.353078
"LANDED HOUSING DEVELOPMENT, ELITE PARK AVENUE, Singapore",103.9242988,1.3150496
"LANDED HOUSING DEVELOPMENT, LORONG H TELOK KURAU, Singapore",103.9107491,1.3162713
"LANDED HOUSING DEVELOPMENT, BRIGHTON CRESCENT, Singapore",103.8704052,1.3621374
"LANDED HOUSING DEVELOPMENT, LORONG 106 CHANGI, Singapore",103.9033481,1.3165934
"LANDED HOUSING DEVELOPMENT, JALAN LEPAS, Singapore",103.888052,1.356038
"LANDED HOUSING DEVELOPMENT, LORONG 101 CHANGI, Singapore",103.8998245,1.315309
"LANDED HOUSING DEVELOPMENT, JALAN MASTULI, Singapore",103.8855073,1.3549803
"LANDED HOUSING DEVELOPMENT, PAYA LEBAR STREET, Singapore",103.8855198,1.3389943
"LANDED HOUSING DEVELOPMENT, YUK TONG AVENUE, Singapore",103.7728162,1.3447663
"LANDED HOUSING DEVELOPMENT, ST. HELIER'S AVENUE, Singapore",103.8714987,1.3614599
"LANDED HOUSING DEVELOPMENT, KOVAN ROAD, Singapore",103.8811158,1.3583937
"LANDED HOUSING DEVELOPMENT, LORONG 34 GEYLANG, Singapore",103.8878678,1.3129517
"LANDED HOUSING DEVELOPMENT, JALAN CHERMAT, Singapore",103.8783214,1.3516662
"LANDED HOUSING DEVELOPMENT, TELOK KURAU ROAD, Singapore",103.9108615,1.3122916
"LANDED HOUSING DEVELOPMENT, CRANE ROAD, Singapore",103.8987855,1.3123435
"LANDED HOUSING DEVELOPMENT, LORONG CHUAN, Singapore",103.8642972,1.3538878
"LANDED HOUSING DEVELOPMENT, JALAN DERMAWAN, Singapore",103.7596777,1.3600969
"LANDED HOUSING DEVELOPMENT, LORONG 1 REALTY PARK, Singapore",103.8902077,1.367396
"LANDED HOUSING DEVELOPMENT, PASIR PANJANG ROAD, Singapore",103.7845139,1.2811403
"LANDED HOUSING DEVELOPMENT, HAI SING ROAD, Singapore",103.8934211,1.3657267
"LANDED HOUSING DEVELOPMENT, JOO CHIAT AVENUE, Singapore",103.9116366,1.3159035
"LANDED HOUSING DEVELOPMENT, JOO CHIAT PLACE, Singapore",103.9074128,1.3144595
"LANDED HOUSING DEVELOPMENT, ELITE TERRACE, Singapore",103.9249945,1.3162269
"LANDED HOUSING DEVELOPMENT, LORONG 14 GEYLANG, Singapore",103.8791603,1.311298
"LANDED HOUSING DEVELOPMENT, STARLIGHT ROAD, Singapore",103.8535881,1.3139464
"LANDED HOUSING DEVELOPMENT, JALAN YASIN, Singapore",103.9063193,1.320488
"LANDED HOUSING DEVELOPMENT, LORONG M TELOK KURAU, Singapore",103.9124768,1.3109464
"LANDED HOUSING DEVELOPMENT, JALAN CHENGKEK, Singapore",103.8844268,1.3301635
"LANDED HOUSING DEVELOPMENT, CRANBORNE ROAD, Singapore",103.8872304,1.3052067
"LANDED HOUSING DEVELOPMENT, GARLICK AVENUE, Singapore",103.7912092,1.3285949
"LANDED HOUSING DEVELOPMENT, KOON SENG ROAD, Singapore",103.9042873,1.3115593
"LANDED HOUSING DEVELOPMENT, LORONG 21 GEYLANG, Singapore",103.8800085,1.3143207
"LANDED HOUSING DEVELOPMENT, MARSHALL ROAD, Singapore",103.900925,1.3071074
"LANDED HOUSING DEVELOPMENT, PARBURY AVENUE, Singapore",103.9429496,1.3176655
"LANDED HOUSING DEVELOPMENT, JALAN KORBAN, Singapore",103.8837265,1.3445814
"LANDED HOUSING DEVELOPMENT, EVERITT ROAD NORTH, Singapore",103.9016072,1.315545
"LANDED HOUSING DEVELOPMENT, BEDOK WALK, Singapore",103.9470657,1.3306126
"LANDED HOUSING DEVELOPMENT, LORONG TANGGAM, Singapore",103.8739081,1.3973442
"LANDED HOUSING DEVELOPMENT, BEDOK TERRACE, Singapore",103.9479961,1.325398
"LANDED HOUSING DEVELOPMENT, JALAN ANAK PATONG, Singapore",103.9441325,1.3314212
"LANDED HOUSING DEVELOPMENT, CHIAP GUAN AVENUE, Singapore",103.8758364,1.361088
"LANDED HOUSING DEVELOPMENT, TAMAN BEDOK, Singapore",103.954123,1.3246893
"LANDED HOUSING DEVELOPMENT, UPPER THOMSON ROAD, Singapore",103.8285173,1.3725206
"LANDED HOUSING DEVELOPMENT, JALAN KEMAMAN, Singapore",103.8504964,1.3265704
"LANDED HOUSING DEVELOPMENT, SIMON WALK, Singapore",103.8851047,1.3625828
"LANDED HOUSING DEVELOPMENT, JALAN ANGIN LAUT, Singapore",103.955066,1.3369845
"LANDED HOUSING DEVELOPMENT, LORONG L TELOK KURAU, Singapore",103.9118591,1.3119655
"LANDED HOUSING DEVELOPMENT, JALAN SENANG, Singapore",103.9162698,1.3251828
"LANDED HOUSING DEVELOPMENT, AH SOO WALK, Singapore",103.8840613,1.3509634
"LANDED HOUSING DEVELOPMENT, LORONG 30 GEYLANG, Singapore",103.8863208,1.3125459
"LANDED HOUSING DEVELOPMENT, LORONG 20 GEYLANG, Singapore",103.881329,1.3113934
"LANDED HOUSING DEVELOPMENT, JALAN SEMPADAN, Singapore",103.9273085,1.3124342
"LANDED HOUSING DEVELOPMENT, BEDOK GARDEN, Singapore",103.9529378,1.3230174
"LANDED HOUSING DEVELOPMENT, LORONG 6 REALTY PARK, Singapore",103.888798,1.368635
"LANDED HOUSING DEVELOPMENT, SIMON PLACE, Singapore",103.883775,1.3648116
"LANDED HOUSING DEVELOPMENT, EAST COAST ROAD, Singapore",103.9149972,1.3085237
"LANDED HOUSING DEVELOPMENT, RECREATION ROAD, Singapore",103.8747708,1.3524216
"LANDED HOUSING DEVELOPMENT, TEOW HOCK AVENUE, Singapore",103.8795631,1.3623938
"LANDED HOUSING DEVELOPMENT, JALAN ISHAK, Singapore",103.9078138,1.3250147
"LANDED HOUSING DEVELOPMENT, JALAN TARI DULANG, Singapore",103.8703845,1.4000298
"LANDED HOUSING DEVELOPMENT, LUCKY GARDENS, Singapore",103.940924,1.3193166
"LANDED HOUSING DEVELOPMENT, TAMPINES ROAD, Singapore",103.9105376,1.3698249
"LANDED HOUSING DEVELOPMENT, CLOVER AVENUE, Singapore",103.8439636,1.3508011
"LANDED HOUSING DEVELOPMENT, EVERGREEN GARDENS, Singapore",103.9345553,1.3151372
"LANDED HOUSING DEVELOPMENT, JALAN GELAM, Singapore",103.8372032,1.4579342
"LANDED HOUSING DEVELOPMENT, LORONG MYDIN, Singapore",103.911268,1.3212356
"LANDED HOUSING DEVELOPMENT, EATON PLACE, Singapore",103.8776681,1.3585632
"LANDED HOUSING DEVELOPMENT, JALAN HOCK CHYE, Singapore",103.8903084,1.3593792
"LANDED HOUSING DEVELOPMENT, SOO CHOW DRIVE, Singapore",103.8314985,1.3536368
"LANDED HOUSING DEVELOPMENT, MANGIS ROAD, Singapore",103.9035765,1.3138019
"LANDED HOUSING DEVELOPMENT, JALAN BENA, Singapore",103.9690473,1.3542081
"LANDED HOUSING DEVELOPMENT, TOH TUCK ROAD, Singapore",103.7661564,1.3397261
"LANDED HOUSING DEVELOPMENT, GUOK AVENUE, Singapore",103.7729962,1.2915916
"LANDED HOUSING DEVELOPMENT, STILL ROAD, Singapore",103.9069852,1.3128404
"LANDED HOUSING DEVELOPMENT, JALAN MANIS, Singapore",103.8633699,1.3257381
"LANDED HOUSING DEVELOPMENT, JALAN RAYA, Singapore",103.8831132,1.3284855
"LANDED HOUSING DEVELOPMENT, LIM TUA TOW ROAD, Singapore",103.8763023,1.3545828
"LANDED HOUSING DEVELOPMENT, LENGKONG TIGA, Singapore",103.91147,1.3243821
"LANDED HOUSING DEVELOPMENT, LIMAU GROVE, Singapore",103.9514753,1.3226872
"LANDED HOUSING DEVELOPMENT, STILL ROAD SOUTH, Singapore",103.909967,1.3054206
"LANDED HOUSING DEVELOPMENT, SOO CHOW VIEW, Singapore",103.8303861,1.3530022
"LANDED HOUSING DEVELOPMENT, LORONG 40 GEYLANG, Singapore",103.8898371,1.3134114
"LANDED HOUSING DEVELOPMENT, HAPPY AVENUE EAST, Singapore",103.8813564,1.3300721
"LANDED HOUSING DEVELOPMENT, SALAM WALK, Singapore",103.9509529,1.3218118
"LANDED HOUSING DEVELOPMENT, JOO CHIAT TERRACE, Singapore",103.902822,1.314799
"LANDED HOUSING DEVELOPMENT, ST. ANNE'S WOOD, Singapore",103.903146,1.3914304
"LANDED HOUSING DEVELOPMENT, TENG TONG ROAD, Singapore",103.904886,1.3106466
"LANDED HOUSING DEVELOPMENT, BEDOK PLACE, Singapore",103.953595,1.325597
"LANDED HOUSING DEVELOPMENT, MENG SUAN ROAD, Singapore",103.8145129,1.4031597
"LANDED HOUSING DEVELOPMENT, SENNETT DRIVE, Singapore",103.9388922,1.3181851
"LANDED HOUSING DEVELOPMENT, JALAN CHORAK, Singapore",103.8813854,1.3605979
"LANDED HOUSING DEVELOPMENT, JALAN ARIF, Singapore",103.8834044,1.3673583
"LANDED HOUSING DEVELOPMENT, LORONG HOW SUN, Singapore",103.8803324,1.3445536
"LANDED HOUSING DEVELOPMENT, JALAN KESOMA, Singapore",103.8785189,1.3464873
"LANDED HOUSING DEVELOPMENT, LORONG MARZUKI, Singapore",103.9089218,1.3224195
"LANDED HOUSING DEVELOPMENT, JOO HONG ROAD, Singapore",103.8873402,1.3639765
"LANDED HOUSING DEVELOPMENT, THIRD STREET, Singapore",103.819836,1.352083
"LANDED HOUSING DEVELOPMENT, PROME ROAD, Singapore",103.8492411,1.3249553
"LANDED HOUSING DEVELOPMENT, JALAN SAHABAT, Singapore",103.879544,1.358028
"LANDED HOUSING DEVELOPMENT, SENNETT TERRACE, Singapore",103.9397218,1.3197577
"LANDED HOUSING DEVELOPMENT, CHUAN PLACE, Singapore",103.8678562,1.3605016
"LANDED HOUSING DEVELOPMENT, JOO CHIAT WALK, Singapore",103.9132731,1.3151917
"LANDED HOUSING DEVELOPMENT, LORONG BIAWAK, Singapore",103.8700739,1.3481468
"LANDED HOUSING DEVELOPMENT, LORONG AH SOO, Singapore",103.8848211,1.3514894
"LANDED HOUSING DEVELOPMENT, EE TEOW LENG ROAD, Singapore",103.8781289,1.3580182
"LANDED HOUSING DEVELOPMENT, SERAYA ROAD, Singapore",103.9003082,1.305816
"LANDED HOUSING DEVELOPMENT, JALAN LABU AYER, Singapore",103.8740258,1.3450923
"LANDED HOUSING DEVELOPMENT, LORONG 105 CHANGI, Singapore",103.9026964,1.3164609
"LANDED HOUSING DEVELOPMENT, LORONG STANGEE, Singapore",103.9070053,1.3087448
"LANDED HOUSING DEVELOPMENT, JALAN TAMAN, Singapore",103.864795,1.3260412
"LANDED HOUSING DEVELOPMENT, FABER CRESCENT, Singapore",103.7575469,1.3185908
"LANDED HOUSING DEVELOPMENT, LOWLAND ROAD, Singapore",103.8832573,1.361151
"LANDED HOUSING DEVELOPMENT, FLOWER ROAD, Singapore",103.8813027,1.360207
"LANDED HOUSING DEVELOPMENT, JALAN KRIAN, Singapore",103.9157679,1.3241777
"LANDED HOUSING DEVELOPMENT, JALAN MAHIR, Singapore",103.8841097,1.3448709
"LANDED HOUSING DEVELOPMENT, LORONG 10 GEYLANG, Singapore",103.8775531,1.3119896
"LANDED HOUSING DEVELOPMENT, LORONG 108 CHANGI, Singapore",103.904547,1.3167547
"LANDED HOUSING DEVELOPMENT, SOO CHOW RISE, Singapore",103.8308094,1.353435
"LANDED HOUSING DEVELOPMENT, HENDRY CLOSE, Singapore",103.8812993,1.359558
"LANDED HOUSING DEVELOPMENT, LORONG 107 CHANGI, Singapore",103.9040002,1.3163531
"LANDED HOUSING DEVELOPMENT, SUNRISE PLACE, Singapore",103.8564493,1.3866526
"LANDED HOUSING DEVELOPMENT, AH SOO GARDEN, Singapore",103.8835159,1.350211
"LANDED HOUSING DEVELOPMENT, GERALD PARK, Singapore",103.8780756,1.3877429
"LANDED HOUSING DEVELOPMENT, GRACE WALK, Singapore",103.8690402,1.3582867
"LANDED HOUSING DEVELOPMENT, LILAC ROAD, Singapore",103.8621443,1.3818535
"LANDED HOUSING DEVELOPMENT, DEDAP ROAD, Singapore",103.8653032,1.3882563
"LANDED HOUSING DEVELOPMENT, JALAN PARI KIKIS, Singapore",103.9428174,1.331775
"LANDED HOUSING DEVELOPMENT, CHEMPAKA AVENUE, Singapore",103.8769757,1.3319905
"LANDED HOUSING DEVELOPMENT, DAISY ROAD, Singapore",103.8676629,1.3440551
"LANDED HOUSING DEVELOPMENT, CHARLTON ROAD, Singapore",103.8817505,1.3549226
"LANDED HOUSING DEVELOPMENT, BEDOK CLOSE, Singapore",103.9496777,1.326232
"LANDED HOUSING DEVELOPMENT, JALAN SELAMAT, Singapore",103.9154978,1.3250099
"LANDED HOUSING DEVELOPMENT, LORONG PISANG EMAS, Singapore",103.771555,1.3438276
"LANDED HOUSING DEVELOPMENT, JALAN SENTOSA, Singapore",103.9173352,1.3229507
"LANDED HOUSING DEVELOPMENT, EASTWOOD WAY, Singapore",103.9573486,1.3229611
"LANDED HOUSING DEVELOPMENT, SIMS VIEW, Singapore",103.9109323,1.3200897
"LANDED HOUSING DEVELOPMENT, DUKU LANE, Singapore",103.9068991,1.3098494
"LANDED HOUSING DEVELOPMENT, SWANAGE ROAD, Singapore",103.8939556,1.3088878
"LANDED HOUSING DEVELOPMENT, JANSEN ROAD, Singapore",103.8769565,1.3598878
"LANDED HOUSING DEVELOPMENT, NIVEN ROAD, Singapore",103.8496232,1.3036774
"LANDED HOUSING DEVELOPMENT, JALAN BUNGA RAMPAI, Singapore",103.8834315,1.3397089
"LANDED HOUSING DEVELOPMENT, LICHI AVENUE, Singapore",103.8765729,1.3331937
"LANDED HOUSING DEVELOPMENT, AROOZOO AVENUE, Singapore",103.8853101,1.3553652
"LANDED HOUSING DEVELOPMENT, PUAY HEE AVENUE, Singapore",103.8711799,1.3316698
"LANDED HOUSING DEVELOPMENT, JALAN KAYU, Singapore",103.8730804,1.3965161
"LANDED HOUSING DEVELOPMENT, JALAN DAUD, Singapore",103.9083537,1.3258823
"LANDED HOUSING DEVELOPMENT, JALAN HAJI ALIAS, Singapore",103.7945601,1.3233126
"LANDED HOUSING DEVELOPMENT, DUKU PLACE, Singapore",103.9059124,1.3096723
"LANDED HOUSING DEVELOPMENT, JALAN ISMAIL, Singapore",103.9069745,1.3230526
"LANDED HOUSING DEVELOPMENT, JALAN REMAJA, Singapore",103.7600973,1.3582854
"LANDED HOUSING DEVELOPMENT, KEW TERRACE, Singapore",103.9491081,1.3202655
"LANDED HOUSING DEVELOPMENT, JALAN PELATOK, Singapore",103.9612868,1.3461305
"LANDED HOUSING DEVELOPMENT, TANAH MERAH BESAR ROAD, Singapore",103.9750472,1.3604188
"LANDED HOUSING DEVELOPMENT, PARRY AVENUE, Singapore",103.8792598,1.3643164
"LANDED HOUSING DEVELOPMENT, PHILLIPS AVENUE, Singapore",103.8770577,1.3635947
"LANDED HOUSING DEVELOPMENT, MARIAM CLOSE, Singapore",103.9689467,1.361452
"LANDED HOUSING DEVELOPMENT, HIGHLAND TERRACE, Singapore",103.8797442,1.3587273
"LANDED HOUSING DEVELOPMENT, MOUNT ROSIE ROAD, Singapore",103.8352708,1.3228805
"LANDED HOUSING DEVELOPMENT, LORONG SIGLAP, Singapore",103.9237548,1.3155025
"LANDED HOUSING DEVELOPMENT, ST. FRANCIS ROAD, Singapore",103.8636843,1.3247524
"LANDED HOUSING DEVELOPMENT, BEECHWOOD GROVE, Singapore",103.7779373,1.4270898
"LANDED HOUSING DEVELOPMENT, LORONG G TELOK KURAU, Singapore",103.9101586,1.3171163
"LANDED HOUSING DEVELOPMENT, GAMBIR WALK, Singapore",103.8747022,1.3443455
"LANDED HOUSING DEVELOPMENT, DIX ROAD, Singapore",103.8762561,1.3606171
"LANDED HOUSING DEVELOPMENT, JALAN GUMILANG, Singapore",103.7604051,1.3589472
"LANDED HOUSING DEVELOPMENT, JALAN GRISEK, Singapore",103.9179367,1.324459
"LANDED HOUSING DEVELOPMENT, CHESTNUT LANE, Singapore",103.7681426,1.3673437
"LANDED HOUSING DEVELOPMENT, PASIR PANJANG DRIVE, Singapore",103.7715126,1.2916102
"LANDED HOUSING DEVELOPMENT, JALAN LIMBOK, Singapore",103.8752009,1.3651394
"LANDED HOUSING DEVELOPMENT, DUKE'S ROAD, Singapore",103.8113517,1.3219052
"LANDED HOUSING DEVELOPMENT, LEITH ROAD, Singapore",103.8750412,1.3619278
"LANDED HOUSING DEVELOPMENT, TOH TUCK CLOSE, Singapore",103.7663866,1.3385878
"LANDED HOUSING DEVELOPMENT, LENGKONG SATU, Singapore",103.9129864,1.32655
"LANDED HOUSING DEVELOPMENT, JALAN LATEH, Singapore",103.8696628,1.3460214
"LANDED HOUSING DEVELOPMENT, KANG CHOO BIN ROAD, Singapore",103.8820133,1.3655433
"LANDED HOUSING DEVELOPMENT, MUGLISTON ROAD, Singapore",103.9009462,1.3045861
"LANDED HOUSING DEVELOPMENT, JALAN HAJI SALAM, Singapore",103.9529535,1.3205803
"LANDED HOUSING DEVELOPMENT, CHU LIN ROAD, Singapore",103.7587967,1.3577767
"LANDED HOUSING DEVELOPMENT, MAKEPEACE ROAD, Singapore",103.8424909,1.3123764
"LANDED HOUSING DEVELOPMENT, JALAN INTAN, Singapore",103.7617043,1.3596566
"LANDED HOUSING DEVELOPMENT, RICHARDS AVENUE, Singapore",103.8816341,1.3619822
"LANDED HOUSING DEVELOPMENT, FABER TERRACE, Singapore",103.7562627,1.3211169
"LANDED HOUSING DEVELOPMENT, SANDILANDS ROAD, Singapore",103.8782736,1.3626116
"LANDED HOUSING DEVELOPMENT, JALAN LENGKOK SEMBAWANG, Singapore",103.8258792,1.4286711
"LANDED HOUSING DEVELOPMENT, JALAN KECHOT, Singapore",103.9068222,1.321949
"LANDED HOUSING DEVELOPMENT, CHWEE CHIAN ROAD, Singapore",103.7891501,1.2791956
"LANDED HOUSING DEVELOPMENT, JALAN BAIDURI, Singapore",103.912685,1.3115093
"LANDED HOUSING DEVELOPMENT, CAMBRIDGE ROAD, Singapore",103.8485505,1.3149686
"LANDED HOUSING DEVELOPMENT, WOODGROVE AVENUE, Singapore",103.780696,1.4276723
"LANDED HOUSING DEVELOPMENT, CHANGI ROAD, Singapore",103.9085841,1.3182725
"LANDED HOUSING DEVELOPMENT, MARLENE AVENUE, Singapore",103.8710748,1.3607252
"LANDED HOUSING DEVELOPMENT, PALM DRIVE, Singapore",103.9300531,1.3144842
"LANDED HOUSING DEVELOPMENT, TAMAN SIREH, Singapore",103.8792968,1.3533387
"LANDED HOUSING DEVELOPMENT, JALAN KATHI, Singapore",103.9522998,1.3233653
"LANDED HOUSING DEVELOPMENT, CLOVER WAY, Singapore",103.8448164,1.3499938
"LANDED HOUSING DEVELOPMENT, JALAN GENDANG, Singapore",103.8291987,1.3633821
"LANDED HOUSING DEVELOPMENT, LORONG GAMBIR, Singapore",103.8755509,1.3455826
